Connecting to host 10.0.0.1, port 5566
[ 24] local 10.0.0.3 port 57760 connected to 10.0.0.1 port 5566
[ 24] 214.00-215.00 sec  6.25 MBytes  52.4 Mbits/sec    0   3.57 MBytes       
[ 24] 215.00-216.00 sec  7.50 MBytes  63.0 Mbits/sec    0   3.58 MBytes       
[ 24] 216.00-217.00 sec  7.50 MBytes  62.9 Mbits/sec    0   3.58 MBytes       
[ 24] 217.00-218.00 sec  7.50 MBytes  62.9 Mbits/sec    0   3.58 MBytes       
[ 24] 218.00-219.00 sec  6.25 MBytes  52.3 Mbits/sec    0   3.58 MBytes       
[ 24] 219.00-220.00 sec  5.00 MBytes  42.0 Mbits/sec    0   3.59 MBytes       
[ 24] 220.00-221.00 sec  6.25 MBytes  52.4 Mbits/sec    0   3.59 MBytes       
[ 24] 221.00-222.00 sec  5.00 MBytes  42.0 Mbits/sec    0   3.59 MBytes       
[ 24] 222.00-223.00 sec  7.50 MBytes  63.0 Mbits/sec    0   3.59 MBytes       
[ 24] 223.00-224.00 sec  7.50 MBytes  62.9 Mbits/sec    0   3.60 MBytes       
[ 24] 224.00-225.00 sec  6.25 MBytes  52.4 Mbits/sec    0   3.60 MBytes       
[ 24] 225.00-226.00 sec  6.25 MBytes  52.4 Mbits/sec    0   3.60 MBytes       
[ 24] 226.00-227.00 sec  7.50 MBytes  62.9 Mbits/sec    0   3.60 MBytes       
[ 24] 227.00-228.00 sec  7.50 MBytes  63.0 Mbits/sec    0   3.61 MBytes       
[ 24] 228.00-229.00 sec  8.75 MBytes  73.3 Mbits/sec    0   3.61 MBytes       
[ 24] 229.00-230.00 sec  5.00 MBytes  42.0 Mbits/sec    0   3.61 MBytes       
[ 24] 230.00-231.00 sec  6.25 MBytes  52.5 Mbits/sec    0   3.61 MBytes       
[ 24] 231.00-232.00 sec  7.50 MBytes  62.9 Mbits/sec    0   3.62 MBytes       
[ 24] 232.00-233.00 sec  3.75 MBytes  31.4 Mbits/sec    0   3.62 MBytes       
[ 24] 233.00-234.00 sec  6.25 MBytes  52.4 Mbits/sec    0   3.62 MBytes       
[ 24] 234.00-235.00 sec  7.50 MBytes  62.9 Mbits/sec    0   3.62 MBytes       
[ 24] 235.00-236.00 sec  6.25 MBytes  52.5 Mbits/sec    0   3.62 MBytes       
[ 24] 236.00-237.00 sec  6.25 MBytes  52.4 Mbits/sec    0   3.63 MBytes       
[ 24] 237.00-238.00 sec  7.50 MBytes  62.9 Mbits/sec    0   3.63 MBytes       
[ 24] 238.00-239.00 sec  6.25 MBytes  52.4 Mbits/sec    0   3.63 MBytes       
[ 24] 239.00-240.00 sec  7.50 MBytes  62.9 Mbits/sec    0   3.63 MBytes       
[ 24] 240.00-241.02 sec  5.00 MBytes  41.2 Mbits/sec    0   3.63 MBytes       
[ 24] 241.02-242.00 sec  5.00 MBytes  42.7 Mbits/sec    0   3.63 MBytes       
[ 24] 242.00-243.00 sec  7.50 MBytes  63.0 Mbits/sec    0   3.64 MBytes       
[ 24] 243.00-244.00 sec  6.25 MBytes  52.4 Mbits/sec    0   3.64 MBytes       
[ 24] 244.00-245.02 sec  8.75 MBytes  72.1 Mbits/sec    0   3.64 MBytes       
[ 24] 245.02-246.00 sec  5.00 MBytes  42.7 Mbits/sec    0   3.64 MBytes       
[ 24] 246.00-247.00 sec  5.00 MBytes  41.9 Mbits/sec    0   3.65 MBytes       
[ 24] 247.00-248.00 sec  5.00 MBytes  42.0 Mbits/sec    0   3.65 MBytes       
[ 24] 248.00-249.00 sec  6.25 MBytes  52.4 Mbits/sec    0   3.65 MBytes       
[ 24] 249.00-250.00 sec  7.50 MBytes  62.9 Mbits/sec    0   3.65 MBytes       
[ 24] 250.00-251.00 sec  7.50 MBytes  63.0 Mbits/sec    0   3.66 MBytes       
[ 24] 251.00-252.00 sec  7.50 MBytes  62.9 Mbits/sec    0   3.66 MBytes       
[ 24] 252.00-253.00 sec  8.75 MBytes  73.4 Mbits/sec    0   3.66 MBytes       
[ 24] 253.00-254.00 sec  6.25 MBytes  52.4 Mbits/sec    0   3.66 MBytes       
[ 24] 254.00-255.00 sec  5.00 MBytes  41.9 Mbits/sec    0   3.66 MBytes       
[ 24] 255.00-256.00 sec  5.00 MBytes  41.9 Mbits/sec    0   3.67 MBytes       
[ 24] 256.00-257.00 sec  6.25 MBytes  52.5 Mbits/sec    0   3.67 MBytes       
