Connecting to host 10.0.0.1, port 5566
[ 24] local 10.0.0.3 port 57636 connected to 10.0.0.1 port 5566
[ 24] 238.00-239.00 sec  5.00 MBytes  42.0 Mbits/sec    0   2.35 MBytes       
[ 24] 239.00-240.00 sec  5.00 MBytes  41.9 Mbits/sec    0   2.35 MBytes       
[ 24] 240.00-241.00 sec  6.25 MBytes  52.4 Mbits/sec    0   2.36 MBytes       
[ 24] 241.00-242.00 sec  6.25 MBytes  52.4 Mbits/sec    0   2.36 MBytes       
[ 24] 242.00-243.00 sec  5.00 MBytes  41.9 Mbits/sec    0   2.36 MBytes       
[ 24] 243.00-244.01 sec  6.25 MBytes  52.0 Mbits/sec    0   2.37 MBytes       
[ 24] 244.01-245.00 sec  5.00 MBytes  42.3 Mbits/sec    0   2.37 MBytes       
[ 24] 245.00-246.00 sec  6.25 MBytes  52.5 Mbits/sec    0   2.37 MBytes       
[ 24] 246.00-247.00 sec  6.25 MBytes  52.4 Mbits/sec    0   2.38 MBytes       
[ 24] 247.00-248.00 sec  3.75 MBytes  31.5 Mbits/sec    0   2.38 MBytes       
[ 24] 248.00-249.00 sec  6.25 MBytes  52.4 Mbits/sec    0   2.38 MBytes       
[ 24] 249.00-250.00 sec  3.75 MBytes  31.5 Mbits/sec    0   2.38 MBytes       
[ 24] 250.00-251.00 sec  6.25 MBytes  52.4 Mbits/sec    0   2.39 MBytes       
[ 24] 251.00-252.00 sec  6.25 MBytes  52.4 Mbits/sec    0   2.39 MBytes       
[ 24] 252.00-253.00 sec  3.75 MBytes  31.4 Mbits/sec    0   2.39 MBytes       
[ 24] 253.00-254.01 sec  5.00 MBytes  41.8 Mbits/sec    0   2.40 MBytes       
[ 24] 254.01-255.00 sec  5.00 MBytes  42.1 Mbits/sec    0   2.40 MBytes       
[ 24] 255.00-256.00 sec  5.00 MBytes  41.9 Mbits/sec    0   2.40 MBytes       
[ 24] 256.00-257.01 sec  3.75 MBytes  31.2 Mbits/sec    0   2.41 MBytes       
[ 24] 257.01-258.00 sec  5.00 MBytes  42.3 Mbits/sec    0   2.41 MBytes       
[ 24] 258.00-259.00 sec  5.00 MBytes  41.9 Mbits/sec    0   2.41 MBytes       
[ 24] 259.00-260.00 sec  6.25 MBytes  52.2 Mbits/sec    0   2.41 MBytes       
[ 24] 260.00-261.00 sec  5.00 MBytes  42.1 Mbits/sec    0   2.42 MBytes       
[ 24] 261.00-262.00 sec  5.00 MBytes  41.9 Mbits/sec    0   2.42 MBytes       
[ 24] 262.00-263.00 sec  6.25 MBytes  52.4 Mbits/sec    0   2.42 MBytes       
[ 24] 263.00-264.00 sec  6.25 MBytes  52.4 Mbits/sec    0   2.42 MBytes       
[ 24] 264.00-265.00 sec  5.00 MBytes  41.9 Mbits/sec    0   2.43 MBytes       
[ 24] 265.00-266.00 sec  5.00 MBytes  41.9 Mbits/sec    0   2.43 MBytes       
[ 24] 266.00-267.00 sec  5.00 MBytes  41.9 Mbits/sec    0   2.43 MBytes       
[ 24] 267.00-268.00 sec  6.25 MBytes  52.3 Mbits/sec    0   2.43 MBytes       
[ 24] 268.00-269.00 sec  2.50 MBytes  21.0 Mbits/sec    0   2.43 MBytes       
[ 24] 269.00-270.02 sec  7.50 MBytes  61.5 Mbits/sec    0   2.44 MBytes       
[ 24] 270.02-271.00 sec  3.75 MBytes  32.2 Mbits/sec    0   2.44 MBytes       
[ 24] 271.00-272.00 sec  6.25 MBytes  52.4 Mbits/sec    0   2.44 MBytes       
[ 24] 272.00-273.00 sec  3.75 MBytes  31.5 Mbits/sec    0   2.45 MBytes       
[ 24] 273.00-274.03 sec  3.75 MBytes  30.6 Mbits/sec    0   2.45 MBytes       
[ 24] 274.03-275.00 sec  6.25 MBytes  54.0 Mbits/sec    0   2.45 MBytes       
